published_dt,ticker,company,politician_name,type,owner,sector,size_avg_usd,trade_size_vs_market_cap,sentiment_score,mention_count,volume_spike_ratio,consensus_score_7d,signal_strength,fwd_1d_ret,fwd_3d_ret,fwd_5d_ret,fwd_10d_ret
2025-08-14,BDX,Becton Dickinson and Co,Lisa McClain,buy,spouse,Healthcare,8000.0,1.4313250165456592e-05,0.0,0.0,1.2860392860098142,0.0,0,-0.0003061099928252551,0.01035713662906569,,
2025-08-14,BE,Bloom Energy Corp,Austin Scott,sell,spouse,Industrials,8000.0,7.352328078806793e-05,0.0,0.0,1.4863510559302937,0.0,0,-0.01800047321769834,-0.06527872687893073,,
2025-05-15,BEN,Franklin Resources Inc,Ro Khanna,sell,spouse,Financial Services,8000.0,6.148630722565045e-05,0.0,0.0,0.7691253936740844,0.0,0,0.009927766916486877,0.0004512738696161943,-0.024819460327062094,-0.02346572478990331
2025-04-17,BHP,BHP Group Ltd,Bruce Westerman,buy,undisclosed,Basic Materials,8000.0,5.838670257851821e-06,0.0,0.0,1.4417116631408404,0.0,0,0.004283588965989877,0.036196240974817356,0.0325551617577936,0.04583429572262861
2025-05-15,BHP,BHP Group Ltd,Josh Gottheimer,sell,joint,Basic Materials,8000.0,5.838670257851821e-06,0.0,0.0,2.3909439250531728,0.0,0,0.004174932160196356,-0.011530775848006077,-0.022862777905060753,-0.026043689432674117
2025-05-13,BHP,BHP Group Ltd,Bruce Westerman,sell,undisclosed,Basic Materials,8000.0,5.838670257851821e-06,0.0,0.0,0.7235108207519695,0.0,0,-0.008671707269433924,-0.004532978898800536,-0.020102491604696633,-0.030350825080498453
2025-05-07,BHP,BHP Group Ltd,Marjorie Taylor Greene,buy,undisclosed,Basic Materials,8000.0,5.838670257851821e-06,0.0,0.0,0.5067218011908912,0.0,0,-0.0049576880649303875,0.030778799486950403,0.039041507862129704,0.019210913201965173
2025-08-14,BHP,BHP Group Ltd,Lisa McClain,buy,spouse,Basic Materials,8000.0,5.838670257851821e-06,0.0,0.0,1.056227767507358,0.0,0,-0.009330375465731896,-0.01756310075288278,,
2025-05-09,BIIB,Biogen Inc,Rob Bresnahan,sell,undisclosed,Healthcare,8000.0,4.014765085495868e-05,0.0,0.0,1.1457538089515382,0.0,0,0.03987297819924219,0.0061857854230028386,0.04982027268501314,0.05165928652563947
2025-05-15,BIIB,Biogen Inc,Ro Khanna,buy,spouse,Healthcare,8000.0,4.014765085495868e-05,0.0,0.0,1.3581098849451396,0.0,0,0.01527889600869788,0.055375960165801486,0.021018643230876585,0.04923198454433887
2025-06-10,BIIB,Biogen Inc,Rob Bresnahan,buy,undisclosed,Healthcare,8000.0,4.014765085495868e-05,0.0,0.0,1.0884415923590642,0.0,0,-0.020897692902428405,-0.0386313483133704,-0.06872698129041081,-0.06320821724564361
2025-06-12,BIIB,Biogen Inc,Ro Khanna,sell,child,Healthcare,8000.0,4.014765085495868e-05,0.0,0.0,1.352660562933418,1.0,0,-0.0016810669283369726,-0.032933427977393626,-0.029265640288521362,-0.03660115736875832
2025-08-14,BILL,Bill.com Holdings Inc,Lisa McClain,buy,spouse,Technology,8000.0,0.0001864334774628,0.1055,4.0,0.9418890596831978,0.0,1,0.016335704856141144,0.03895449111326075,,
2025-04-24,BITB,BITWISE BITCOIN,Dave McCormick,buy,self,,32500.0,0.0,0.0,0.0,0.0,0.0,0,0.01149201696210261,0.010518132331951775,0.024347487266943284,0.07421116793859155
2025-05-01,BITB,BITWISE BITCOIN,Dave McCormick,buy,self,,32500.0,0.0,0.0,0.0,0.0,2.0,0,0.0005684462805616668,-0.020841199309625063,0.044903425566422565,0.06347105658009997
2025-05-05,BJ,BJ's Wholesale Club Holdings Inc,April McClain Delaney,buy,child,Consumer Defensive,8000.0,5.771975601148026e-05,0.0,0.0,1.2299294502042917,0.0,0,0.01071191210031264,-0.03230427024736845,-0.057776641491037006,-0.002024273521521637
2025-05-15,BJ,BJ's Wholesale Club Holdings Inc,Michael McCaul,sell,spouse,Consumer Defensive,32500.0,0.0002344865087966,0.0,0.0,0.6174601600587825,1.0,0,0.04320544819206051,0.06740771277366932,0.039530331289162536,0.014790261401828101
2025-08-14,BJ,BJ's Wholesale Club Holdings Inc,Lisa McClain,buy,spouse,Consumer Defensive,8000.0,5.771975601148026e-05,0.0,0.0,0.6551575926013615,0.0,0,0.00968213069701253,0.022396096973372553,,
2025-05-15,BK,The Bank of New York Mellon Corp,Ro Khanna,sell,spouse,Financial Services,8000.0,1.1149636007377356e-05,0.0,0.0,1.352437108191729,0.0,0,0.005133345400507877,0.00546811584010778,-0.004798574960907974,-0.011159468733275313
2025-06-16,BK,The Bank of New York Mellon Corp,Julie Johnson,buy,joint,Financial Services,8000.0,1.1149636007377356e-05,0.0,0.0,0.8429266020765143,0.0,0,-0.002998714679204045,0.017547776710231208,0.012883118846290495,0.006774773480109642
2025-07-10,BK,The Bank of New York Mellon Corp,Ro Khanna,buy,child,Financial Services,8000.0,1.1149636007377356e-05,0.0,0.0,0.9424850279404234,0.0,0,0.006551397340273944,0.02201700180775106,0.051659301117639514,0.07367630292539057
2025-08-14,BK,The Bank of New York Mellon Corp,Lisa McClain,buy,spouse,Financial Services,8000.0,1.1149636007377356e-05,0.0,0.0,0.963234805270786,1.0,0,-0.02283282310773523,-0.022058811588943933,,
2025-05-09,BKE,The Buckle Inc,Jefferson Shreve,buy,undisclosed,Consumer Cyclical,32500.0,0.001144064860167,0.0,0.0,1.3557236287211538,0.0,0,-0.021435708705069032,-0.007228242984812427,0.032652078967278134,0.025922256809952672
2025-06-23,BKE,The Buckle Inc,Jefferson Shreve,sell,undisclosed,Consumer Cyclical,32500.0,0.001144064860167,0.0,0.0,1.18940789755581,0.0,0,-0.01072145493250917,0.006700898681999528,0.012955059424325805,0.05137367017072922
2025-08-14,BKH,Black Hills Corp,Lisa McClain,buy,spouse,Utilities,8000.0,0.000181958794281,0.0,0.0,1.0841397285718566,0.0,0,0.00016228406807584466,-0.012011064293715712,,
2025-05-15,BKNG,Booking Holdings Inc,Ro Khanna,sell,spouse,Consumer Cyclical,8000.0,4.462005654893239e-06,0.0,0.0,1.6807880036579588,0.0,0,0.009479468213105965,0.008266352884551116,0.014195562979235481,0.047803937720813455
2025-05-09,BKNG,Booking Holdings Inc,Jefferson Shreve,buy,undisclosed,Consumer Cyclical,32500.0,1.812689797300378e-05,0.0,0.0,1.8043363527675755,2.0,0,0.0030274641996442613,0.0071900978455537905,0.026598092036684045,0.029635172321663333
2025-05-19,BKNG,Booking Holdings Inc,Dan Newhouse,sell,spouse,Consumer Cyclical,8000.0,4.462005654893239e-06,0.0,0.0,0.9303602476893512,2.0,0,-0.0041814904179595155,0.0016745189019939035,0.022269023011748,0.026643610939921587
2025-06-23,BKNG,Booking Holdings Inc,Jefferson Shreve,sell,undisclosed,Consumer Cyclical,75000.0,4.1831303014624114e-05,0.0,0.0,0.9865571238289252,0.0,0,0.017111313630565863,0.03821892393320965,0.0740705444109462,0.059987027481447124
2025-07-09,BKNG,Booking Holdings Inc,Michael McCaul,sell,spouse,Consumer Cyclical,32500.0,1.812689797300378e-05,0.0,0.0,1.1334961677756252,0.0,0,-0.0006309464828701529,0.007675463110793144,-0.011182958949567117,0.0024815464793544652
2025-08-14,BKNG,Booking Holdings Inc,Michael McCaul,buy,spouse,Consumer Cyclical,8000.0,4.462005654893239e-06,0.0,0.0,1.802679264820088,0.0,0,-0.010907708304537456,0.012628687130281976,,
2025-08-14,BKR,Baker Hughes a GE Co,Lisa McClain,buy,spouse,Energy,8000.0,1.8928357215812007e-05,0.0,0.0,1.13840635111438,0.0,0,-0.012915160641333651,-0.009455715904999964,,
2025-04-15,BKR,Baker Hughes a GE Co,Tim Moore,buy,undisclosed,Energy,32500.0,7.689645118923627e-05,0.0,0.0,1.1788441549909114,0.0,0,0.0036851640816797037,-0.0050013801792998,-0.05527776246476627,-0.06817583675064523
2025-05-15,BLBD,BLUE BIRD,Julie Johnson,sell,joint,Industrials,8000.0,0.0004312872765906,0.0,0.0,0.0,0.0,0,0.012400793744653322,0.012400793744653322,-0.02752977725081805,-0.040178545241723325
2025-08-14,BLDP,Ballard Power Systems Inc,Austin Scott,sell,spouse,Industrials,8000.0,0.0013321958157328,0.0,0.0,1.4272346173269164,0.0,0,0.08695650202114812,0.05434783805858864,,
2025-05-15,BLDR,Builders FirstSource Inc,Ro Khanna,buy,spouse,Industrials,8000.0,5.300864877239433e-05,0.0,0.0,0.6673076107940642,0.0,0,0.016429327728802123,-0.034291006918071784,-0.07456404011689706,-0.09276267511803095
2025-06-12,BLDR,Builders FirstSource Inc,Ro Khanna,sell,child,Industrials,8000.0,5.300864877239433e-05,0.0,0.0,0.887503002349811,0.0,0,-0.020593121485974853,-0.04972273196384702,0.010472608203556522,0.02974570944743053
2025-04-15,BLK,Blackrock Inc,Tim Moore,buy,undisclosed,Financial Services,32500.0,1.8473089600989457e-05,0.0,0.0,1.2336892052194544,0.0,0,-0.017543417353754295,-0.0309109783217285,0.012822826832862408,0.0374699513153823
2025-05-15,BLK,Blackrock Inc,Josh Gottheimer,sell,joint,Financial Services,8000.0,4.5472220556281735e-06,0.0,0.0,0.6717595088901467,0.0,0,0.0029997689107233343,0.011107192270236889,-0.017076235709082847,-0.006952100685647327
2025-05-09,BLK,Blackrock Inc,Jefferson Shreve,buy,undisclosed,Financial Services,75000.0,4.263020677151413e-05,0.0,0.0,1.62188397791861,3.0,0,-0.0035259862219839443,0.005866338071490401,0.02942526634080132,0.0018306357231077765
2025-05-19,BLK,Blackrock Inc,Dan Newhouse,sell,spouse,Financial Services,8000.0,4.5472220556281735e-06,0.5023,1.0,0.8828814512382954,3.0,0,0.009940385243911404,-0.018210519357033016,-0.006650545330754085,-0.005830618469885867
2025-06-23,BLK,Blackrock Inc,Jefferson Shreve,sell,undisclosed,Financial Services,75000.0,4.263020677151413e-05,0.0,0.0,0.7579978632047896,0.0,0,0.009512778205047714,0.03544956209191361,0.05399296835760924,0.0798794771785535
2025-07-10,BLK,Blackrock Inc,Ro Khanna,buy,child,Financial Services,8000.0,4.5472220556281735e-06,0.0,0.0,1.036829571172837,0.0,0,0.0018461357425978338,-0.0486080991296075,0.00524733278900267,0.017060603318936877
2025-08-14,BLK,Blackrock Inc,Lisa McClain,buy,spouse,Financial Services,8000.0,4.5472220556281735e-06,0.8957,1.0,2.194041951645428,0.0,0,-0.024503239555010745,-0.030124147620808187,,
2025-08-13,BMI,Badger Meter Inc,Markwayne Mullin,buy,self,Technology,8000.0,0.0001453130969462,0.0,0.0,2.177859726260549,0.0,0,-0.007479754879749063,-0.030230662762619074,,
2025-05-15,BMO,Bank of Montreal,Ro Khanna,buy,child,Financial Services,375000.0,0.000457853960676,0.0,0.0,0.959518794673196,0.0,0,-0.0009713305204988757,0.005633820769769248,0.006702306574648533,0.042739209871866184
2025-05-15,BMY,Bristol-Myers Squibb Co,Julie Johnson,sell,joint,Healthcare,8000.0,8.113858439056693e-06,0.0,0.0,0.7775970265829943,0.0,0,0.01652529449436932,0.04087839062415628,0.022613547790258513,0.04979336849866411
2025-06-23,BMY,Bristol-Myers Squibb Co,Jefferson Shreve,sell,undisclosed,Healthcare,32500.0,3.296254990866782e-05,0.0,0.0,1.5586295161099806,0.0,0,-0.0010620868694365625,-0.0091333961013601,-0.016779967816531544,-0.0008496370852084066
2025-06-12,BMY,Bristol-Myers Squibb Co,Ro Khanna,sell,child,Healthcare,8000.0,8.113858439056693e-06,0.0,0.0,0.5768645224112038,0.0,0,-0.009753217796503675,-0.059912460901062746,-0.06727708907629129,-0.07742840514300749
2025-07-10,BMY,Bristol-Myers Squibb Co,Ro Khanna,buy,child,Healthcare,8000.0,8.113858439056693e-06,0.0,0.0,0.6471864929152967,0.0,0,-0.018638730673265706,-0.027643972666475787,0.006492175356879909,0.024921437208565118
2025-07-04,BMY,Bristol-Myers Squibb Co,Virginia Foxx,sell,undisclosed,Healthcare,8000.0,8.113858439056693e-06,0.0,0.0,0.9934789815222672,1.0,0,-0.007895837111940442,0.01707211324457012,0.0,0.010670080953638486
2025-07-11,BOOT,Boot Barn Holdings Inc,Gil Cisneros,sell,undisclosed,Consumer Cyclical,8000.0,0.0001565147133346,0.0,0.0,0.7587734570050599,0.0,0,-0.01451115505071472,-0.03341619204778647,-0.013759639625461438,0.008903239147046313
2025-04-17,BP,BP,Bruce Westerman,buy,undisclosed,Energy,8000.0,9.110171823729413e-06,0.0,0.0,0.0,0.0,0,0.002141308528271576,0.020699497295880685,0.0417558906916351,0.0035688929277664892
2025-05-13,BP,BP,Bruce Westerman,sell,undisclosed,Energy,8000.0,9.110171823729413e-06,0.0,0.0,0.0,0.0,0,-0.00459014392289959,-0.024262287577644724,-0.042622925805263834,-0.05114752347352075
2025-05-07,BP,BP,Marjorie Taylor Greene,buy,undisclosed,Energy,8000.0,9.110171823729413e-06,0.0,0.0,0.0,0.0,0,0.015630569805335927,0.07246895002387405,0.07850802919253021,0.025932488530329926
2025-08-14,BP,BP,Lisa McClain,buy,spouse,Energy,8000.0,9.110171823729413e-06,0.0,0.0,0.0,0.0,0,0.00970593620749081,-0.005294126622817095,,
2025-05-09,BR,Broadridge Financial Solutions Inc,Rob Bresnahan,buy,undisclosed,Technology,8000.0,2.6263463365687456e-05,0.0,0.0,1.2313571576120637,0.0,0,-0.018182568527408054,-0.016360159494285917,-0.0009525999221892772,-0.018513921369711406
2025-08-14,BR,Broadridge Financial Solutions Inc,Lisa McClain,buy,spouse,Technology,8000.0,2.6263463365687456e-05,0.0,0.0,0.91198720298597,0.0,0,0.005013568730226244,0.013960762842981462,,
2025-07-10,BR,Broadridge Financial Solutions Inc,Ro Khanna,sell,child,Technology,8000.0,2.6263463365687456e-05,0.0,0.0,0.6846854120829212,1.0,0,-0.011641119176242125,-0.017650754369018765,-0.003193925264059777,0.0632065927203744
2025-04-15,BRO,Brown & Brown Inc,Byron Donalds,buy,undisclosed,Financial Services,8000.0,2.5543931245840223e-05,0.0,1.0,0.7891646843341262,0.0,0,-0.013289023703020372,-0.0579734490736971,-0.018272463037833496,-0.08139537315247782
2025-08-06,BRO,Brown & Brown Inc,April McClain Delaney,buy,child,Financial Services,8000.0,2.5543931245840223e-05,0.0,0.0,0.7603833555979567,0.0,0,0.004888166299920905,0.027590712392868578,0.04182061922242827,
2025-08-14,BSX,Boston Scientific Corp,Lisa McClain,buy,spouse,Healthcare,8000.0,5.239224921169867e-06,0.0,0.0,0.5805124158641146,0.0,0,-0.011970887013209622,-0.006416377903601334,,
2025-04-17,BSX,Boston Scientific Corp,Bruce Westerman,buy,undisclosed,Healthcare,8000.0,5.239224921169867e-06,0.0,0.0,0.9146091997295552,0.0,0,-0.015465556796485968,0.040715360262325945,0.0720673146153509,0.1039452597180664
2025-05-13,BSX,Boston Scientific Corp,Bruce Westerman,sell,undisclosed,Healthcare,8000.0,5.239224921169867e-06,0.0,0.0,1.0461615575978411,0.0,0,-0.00038839611959459535,0.029614555927967075,0.03446939630442166,0.014758756228653677
2025-05-15,BSX,Boston Scientific Corp,Ro Khanna,buy,spouse,Healthcare,8000.0,5.239224921169867e-06,0.0,0.0,1.3831377009630743,1.0,0,0.005690425457401873,0.010432458731517677,-0.008915045709797056,-0.0017071348729891076
2025-05-07,BSX,Boston Scientific Corp,Gil Cisneros,sell,undisclosed,Healthcare,8000.0,5.239224921169867e-06,0.0,0.0,0.8389719802393617,1.0,0,-0.017502105830510744,-0.021497142260816154,-0.020736234777223923,-0.004660875835356312
2025-06-23,BSX,Boston Scientific Corp,Jefferson Shreve,sell,undisclosed,Healthcare,32500.0,2.1284351242252587e-05,0.0,0.0,0.774574601478691,0.0,0,0.013432011986630068,0.01790932456242555,0.04545460283668826,-0.0032119350644499688
2025-06-09,BSX,Boston Scientific Corp,Gil Cisneros,sell,undisclosed,Healthcare,8000.0,5.239224921169867e-06,0.0,0.0,0.7891222347203808,1.0,0,-0.008978467129479063,-0.016759779937934295,0.012470072093365403,0.03870715248902532
2025-07-11,BSX,Boston Scientific Corp,Gil Cisneros,sell,undisclosed,Healthcare,8000.0,5.239224921169867e-06,0.0,0.0,1.2049425206532254,0.0,0,0.01626727166737565,0.005162660825936551,0.009546032462307107,0.03389826225793803
2025-08-14,BTI,British American Tobacco,Lisa McClain,buy,spouse,Consumer Defensive,8000.0,6.345201164765329e-06,0.0,0.0,0.0,0.0,0,0.007936521285438588,0.013580254804281476,,
2025-04-17,BUD,Anheuser-Busch InBev SA/,Bruce Westerman,buy,undisclosed,Consumer Defensive,8000.0,6.696012270779965e-06,0.0,0.0,0.0,0.0,0,0.0007627067361178995,0.010067170327752098,-0.008389192233750878,0.006864011506933486
2025-05-13,BUD,Anheuser-Busch InBev SA/,Bruce Westerman,sell,undisclosed,Consumer Defensive,8000.0,6.696012270779965e-06,0.0,0.0,0.0,0.0,0,-0.00015081495914008304,0.020069441654239784,0.034555621420375285,0.052814247431627
2025-08-14,BUD,Anheuser-Busch InBev SA/,Lisa McClain,buy,spouse,Consumer Defensive,8000.0,6.696012270779965e-06,0.0,0.0,0.0,0.0,0,0.003597142270307478,0.01765863037523186,,
2025-08-14,BURL,Burlington Stores Inc,Lisa McClain,buy,spouse,Consumer Cyclical,8000.0,4.566424363178879e-05,0.0,0.0,0.7980598738196363,0.0,0,-0.0025628291252446003,-0.011425896729489817,,
2025-05-09,BUSE,FIRST BUSEY,Jefferson Shreve,sell,undisclosed,Financial Services,32500.0,0.0015701311271483,0.0,0.0,0.0,0.0,0,-0.017090245173705804,-0.01971949437373937,-0.014899218104065344,-0.05302362404268984
2025-06-23,BUSE,FIRST BUSEY,Jefferson Shreve,sell,undisclosed,Financial Services,32500.0,0.0015701311271483,0.0,0.0,0.0,0.0,0,0.004761848536209031,0.013852800412978128,-0.009090951876769096,0.05194800154866798
2025-05-15,BWA,BorgWarner Inc,Julie Johnson,sell,joint,Consumer Cyclical,8000.0,8.865652651615993e-05,0.0,0.0,0.5503422678968469,0.0,0,0.008777267175893331,0.008171926461321118,-0.0024213628582888495,0.0015132940579626146
2025-04-18,BWIN,Brp Group Inc,Scott Franklin,sell,joint,Financial Services,750000.0,0.0320241369694917,0.0,0.0,1.0007262228441365,0.0,0,-0.03493656502721406,0.021775540260253815,0.004067914937090814,0.0023928804003432954
2025-08-14,BWXT,BWX Technologies Inc,Lisa McClain,buy,spouse,Industrials,8000.0,5.04487501075971e-05,0.0,0.0,1.243081732890718,0.0,0,-0.0057306590257879654,-0.05008599136483703,,
2025-06-12,BXP,Boston Properties Inc,Ro Khanna,buy,child,Real Estate,8000.0,6.944152481411225e-05,0.0,0.0,0.6676140600565027,0.0,0,-0.01043099272390744,-0.015371983766122933,-0.01907767469124827,-0.05846832419083497
2025-08-08,BXP,Boston Properties Inc,Ro Khanna,buy,spouse,Real Estate,8000.0,6.944152481411225e-05,0.0,0.0,0.7777393129941483,0.0,0,-0.014126974438864088,0.03968253968253968,0.03873019748263889,
2025-04-17,C,Citigroup Inc,Bruce Westerman,buy,undisclosed,Financial Services,8000.0,4.612291023218861e-06,0.0,0.0,1.393145939753194,0.0,0,-0.0009561971839205677,0.05657375381287351,0.09051793315021166,0.12494018068351594
2025-04-24,C,Citigroup Inc,George  Whitesides,sell,undisclosed,Financial Services,32500.0,1.873743228182662e-05,0.0,0.0,0.9661610769087086,0.0,0,0.008399641757994169,0.01503089646171935,0.004126124031513244,0.05570289928232425
2025-05-15,C,Citigroup Inc,Ro Khanna,sell,spouse,Financial Services,8000.0,4.612291023218861e-06,-0.5423,1.0,2.416651947579628,0.0,0,0.004510533028305986,0.006898438463890483,-0.02600158073611211,-0.0007959347410433809
2025-05-13,C,Citigroup Inc,Bruce Westerman,sell,undisclosed,Financial Services,8000.0,4.612291023218861e-06,0.0,0.0,0.728344549574202,2.0,0,-0.0044955222826648916,0.0011900564663988359,0.0035700685213066715,-0.007933339890396173
2025-07-04,C,Citigroup Inc,Shelley Moore Capito,sell,spouse,Financial Services,8000.0,4.612291023218861e-06,0.0,0.0,1.2891567379506943,0.0,0,-0.006013829522459447,-0.026551644284771293,-0.01588555474997565,0.06036536775924944
2025-07-09,C,Citigroup Inc,Michael McCaul,sell,spouse,Financial Services,175000.0,0.0001008938661329,0.0,0.0,1.7644368256529193,0.0,0,0.014563672064932075,0.01945704454524525,0.04881736831672431,0.11837348032117591
2025-08-14,C,Curtiss-Wright Corp,Lisa McClain,buy,spouse,Financial Services,8000.0,4.612291023218861e-06,0.0,2.0,0.7485454428561351,0.0,0,-0.0185417626235271,-0.018018030978411113,,
2025-08-11,C,Citigroup Inc,Adam Smith,sell,spouse,Financial Services,8000.0,4.612291023218861e-06,0.0,0.0,0.6643710863782322,0.0,0,0.02703278920904737,0.024029155057252376,0.010727311595206363,
2025-04-18,CACI,CACI International Inc,Michael McCaul,buy,spouse,Technology,175000.0,0.0016364881151477,0.0,0.0,1.624993810962024,0.0,0,-0.006146754385634546,0.004770291046853783,0.06676002909802216,0.09922638487204141
2025-05-05,CACI,CACI International Inc,April McClain Delaney,sell,child,Technology,8000.0,7.481088526389784e-05,0.0,0.0,2.5562698433523128,0.0,0,0.02528859943637806,0.03561715593619929,0.03457347059087402,0.039205023386036965
2025-05-07,CACI,CACI International Inc,Gil Cisneros,sell,undisclosed,Technology,32500.0,0.0003039192213845,0.0,0.0,1.0540316451323155,1.0,0,-0.004847588420090577,-0.0058504937721095265,-0.02486469417986503,-0.01245323032383296
2025-05-15,CACI,CACI International Inc,Michael McCaul,buy,spouse,Technology,175000.0,0.0016364881151477,0.0,0.0,0.6037732220470018,1.0,0,0.009821078964821912,0.005901111442127161,0.0005479773461534305,-0.09797886402495277
2025-07-09,CACI,CACI International Inc,Michael McCaul,sell,spouse,Technology,75000.0,0.000701352049349,0.0,0.0,1.0845876812263369,0.0,0,-0.009452041456293449,0.005530952968477744,-0.02249508651549396,-0.008007376871284026
2025-05-15,CAG,Conagra Brands Inc,Julie Johnson,sell,joint,Consumer Defensive,8000.0,8.805130542470426e-05,0.0,0.0,0.9533616121644148,0.0,0,0.008336929314449215,0.013163634269806044,-0.021061932000973508,0.004387822295038282
2025-05-09,CAG,Conagra Brands Inc,Rob Bresnahan,sell,undisclosed,Consumer Defensive,8000.0,8.805130542470426e-05,0.0,0.0,1.1105021371554238,0.0,0,0.006476667509435858,-0.030656264643800994,-0.007772033953441258,-0.03281520871714332
2025-06-12,CAG,Conagra Brands Inc,Ro Khanna,buy,child,Consumer Defensive,8000.0,8.805130542470426e-05,0.0,0.0,0.995846569657222,0.0,0,-0.034467343442451774,-0.035362619074818094,-0.03804836059373355,-0.08683977264131242
2025-06-09,CAG,Conagra Brands Inc,Gil Cisneros,sell,undisclosed,Consumer Defensive,8000.0,8.805130542470426e-05,0.0,0.0,1.2952072270232706,1.0,0,-0.0013350591995366,-0.008455657877838179,-0.03871824470273585,-0.04494883220942366
2025-07-10,CAG,Conagra Brands Inc,Ro Khanna,sell,child,Consumer Defensive,8000.0,8.805130542470426e-05,0.0,0.0,1.0837762758738236,0.0,0,-0.006656480468233076,-0.027137771019532988,-0.028673904434316843,-0.011776827521682295
2025-08-08,CAG,Conagra Brands Inc,Ro Khanna,buy,spouse,Consumer Defensive,8000.0,8.805130542470426e-05,0.0,0.0,1.4380076230767695,0.0,0,-0.0031039558292393094,0.009829308577730674,-0.00827728132662265,
2025-08-14,CAG,Conagra Brands Inc,Lisa McClain,buy,spouse,Consumer Defensive,8000.0,8.805130542470426e-05,0.0,0.0,1.0974779148654945,0.0,0,-0.016418660778971368,-0.011287804819808398,,
2025-05-09,CAH,Cardinal Health Inc,Rob Bresnahan,buy,undisclosed,Healthcare,8000.0,2.237472901160204e-05,0.0,0.0,1.739779467136529,0.0,0,0.001482488071101847,6.745125361650795e-05,0.039420527925333106,0.029312710798020305
2025-05-07,CAH,Cardinal Health Inc,Marjorie Taylor Greene,buy,undisclosed,Healthcare,8000.0,2.237472901160204e-05,0.0,0.0,1.151081932020598,0.0,0,-0.042893293391606364,-0.034119712527459274,-0.03548444549517137,-0.0036394201362471967
2025-05-20,CAH,Cardinal Health Inc,Marjorie Taylor Greene,buy,undisclosed,Healthcare,8000.0,2.237472901160204e-05,0.0,0.0,0.6758199725878941,0.0,0,-0.005191117050090235,-0.008824869281456685,-0.006359066404891288,-0.0002595112969594405
2025-05-12,CARR,Carrier Global Corp,Jared Moskowitz,buy,undisclosed,Industrials,8000.0,1.4138143478711872e-05,0.0,0.0,1.2267493899971798,0.0,0,0.007286478357576984,-0.008500839943725108,0.023208760039638673,-0.02401833443040409
2025-05-15,CARR,Carrier Global Corp,Ro Khanna,sell,spouse,Industrials,8000.0,1.4138143478711872e-05,0.0,0.0,1.5043683294013728,0.0,0,0.020375146725063638,0.011334453258300145,-0.03157473954950026,-0.03926600510245996
2025-06-12,CARR,Carrier Global Corp,Ro Khanna,buy,spouse,Industrials,8000.0,1.4138143478711872e-05,0.0,0.0,0.7012372081611429,0.0,0,-0.002380700036709982,-0.022826001949603478,-0.013163456003364155,0.03164814999211526
2025-08-14,CASY,Casey's General Stores Inc,Lisa McClain,buy,spouse,Consumer Cyclical,8000.0,4.250566270639933e-05,0.0,0.0,0.0,0.0,0,-0.0014157645590679201,0.0009438630419861533,,
2025-04-17,CAT,Caterpillar Inc,Bruce Westerman,buy,undisclosed,Industrials,8000.0,4.13836247446796e-06,0.0,0.0,0.986694073768792,0.0,0,-0.015864226146307815,0.02225833041953893,0.05917127995472939,0.11872259253340843
2025-05-15,CAT,Caterpillar Inc,Ro Khanna,buy,child,Industrials,8000.0,4.13836247446796e-06,0.5267,1.0,2.557138892005693,0.0,0,0.005802975416048752,-0.005831536271027061,-0.01806339520158538,-0.009984666553754351
2025-05-12,CAT,Caterpillar Inc,Jared Moskowitz,buy,undisclosed,Industrials,8000.0,4.13836247446796e-06,0.0,0.0,2.608873956827176,2.0,0,0.010345960349974785,0.0025220098623914594,0.010431933983444434,0.0073940823202350795
2025-05-13,CAT,Caterpillar Inc,Bruce Westerman,buy,undisclosed,Industrials,8000.0,4.13836247446796e-06,0.0,0.0,1.6331781666764873,3.0,0,-0.005856924688514112,0.0052882558430203275,-0.006340301883852208,-0.006340301883852208
2025-05-09,CAT,Caterpillar Inc,Rob Bresnahan,sell,undisclosed,Industrials,8000.0,4.13836247446796e-06,0.0,0.0,1.6331781666764873,3.0,0,-0.001632122591885389,0.019090141908389802,0.030515000051587526,0.0008161502399531514
2025-05-07,CAT,Caterpillar Inc,Marjorie Taylor Greene,buy,undisclosed,Industrials,8000.0,4.13836247446796e-06,0.0,0.0,0.563284713717753,0.0,0,-0.0019391925429198054,0.05438925955609362,0.07627431176700232,0.054266204807439045
2025-06-23,CAT,Caterpillar Inc,Jefferson Shreve,sell,undisclosed,Industrials,32500.0,1.6812097552526083e-05,0.0,0.0,1.3723480241117243,0.0,0,0.00846190554294704,0.03241501462474164,0.04952817346002939,0.06596553821458355
2025-06-02,CAT,Caterpillar Inc,Rob Bresnahan,buy,undisclosed,Industrials,8000.0,4.13836247446796e-06,0.0,0.0,0.4666195572369729,1.0,0,0.009826571955157154,0.00855488859849169,0.0348844142318461,0.04751445792313945
2025-06-12,CAT,Caterpillar Inc,Ro Khanna,buy,child,Industrials,8000.0,4.13836247446796e-06,0.0,0.0,0.8974436003803513,0.0,0,-0.0005039419640648972,0.0012596413392332445,0.009209691028645585,0.07692517320388771
2025-07-10,CAT,Caterpillar Inc,Ro Khanna,buy,child,Industrials,8000.0,4.13836247446796e-06,0.0,0.0,1.2048582862646264,0.0,0,0.0011592087965288616,-0.00199777416255237,0.031125896503225326,0.05936607740031339
